episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,length(timesteps),time_elapsed(seconds)
0,-40766.89590293248,-0.5817194050075982,383487079.29836845,5472.132980855714,-48021.45982221941,-0.6852377257736788,-38348.70792983685,-0.5472132980855715,87.73972602739725,0.6852377257736788,1.1038132567116758,48021.45982221941,35040,31536000
1,-37918.19038777895,-0.5410700683187636,394956663.29256576,5635.797136024054,-33185.762563346056,-0.4735411324678376,-39495.666329256586,-0.5635797136024057,80.87328767123287,0.4735411324678376,0.7520322889169312,33185.762563346056,35040,31536000
2,-37813.0282724707,-0.5395694673583148,388437607.5857123,5542.774080846351,-34720.83081416909,-0.4954456451793534,-38843.76075857124,-0.5542774080846352,84.54908675799086,0.4954456451793534,0.7930679370811947,34720.83081416909,35040,31536000
3,-37623.39612253502,-0.5368635291457623,393763048.3125895,5618.764958798367,-32364.66999636322,-0.4618246289435391,-39376.30483125895,-0.5618764958798367,80.66780821917808,0.4618246289435391,0.7438180228972636,32364.66999636322,35040,31536000
4,-37225.446231354115,-0.5311850204245736,394411291.300985,5628.015001440996,-30578.397535120966,-0.43633558126599553,-39441.1291300985,-0.5628015001440997,80.35388127853881,0.43633558126599553,0.6981650559641454,30578.397535120966,35040,31536000
5,-37424.69169766521,-0.5340281349552684,393939333.2930126,5621.280440824952,-31516.966802757033,-0.4497284075735878,-39393.93332930127,-0.5621280440824953,82.18607305936074,0.4497284075735878,0.7220243685744786,31516.966802757033,35040,31536000
6,-37261.286825685114,-0.5316964444304383,391921032.66219294,5592.480488901155,-31468.83750408256,-0.4490416310514064,-39192.103266219296,-0.5592480488901155,82.07191780821917,0.4490416310514064,0.7185673549570598,31468.83750408256,35040,31536000
7,-37216.27915216996,-0.5310542116462609,396347393.0058985,5655.642023485994,-29960.89870691031,-0.4275242395392453,-39634.739300589856,-0.5655642023485995,79.36643835616438,0.4275242395392453,0.6910639868511299,29960.89870691031,35040,31536000
8,-37181.015064212275,-0.530551014044125,396285520.1956109,5654.759135211342,-29838.404198165816,-0.4257763156130967,-39628.55201956109,-0.5654759135211342,80.5365296803653,0.4257763156130967,0.6876039569351228,29838.404198165816,35040,31536000
9,-36902.68717434979,-0.5265794402732561,396202662.55478704,5653.576805861687,-28749.949930963056,-0.4102447193345185,-39620.266255478695,-0.5653576805861686,79.1837899543379,0.4102447193345185,0.6619911263998829,28749.949930963056,35040,31536000
10,-37015.493755461845,-0.5281891232229144,397259338.3462196,5668.65494215496,-28884.17351798149,-0.4121600102451697,-39725.93383462195,-0.5668654942154959,78.98972602739725,0.4121600102451697,0.6769815332027355,28884.17351798149,35040,31536000
11,-36821.70502071454,-0.5254238730124792,394392751.1813166,5627.750444938879,-28968.994728463174,-0.41337035856825305,-39439.275118131656,-0.5627750444938878,77.89383561643835,0.41337035856825305,0.6869736536284657,28968.994728463174,35040,31536000
12,-36963.81907594952,-0.5274517562207408,397766748.41943365,5675.895382697398,-28525.251777967962,-0.40703841007374375,-39776.67484194337,-0.5675895382697399,77.54566210045662,0.40703841007374375,0.6745861142573621,28525.251777967962,35040,31536000
13,-36858.636805320544,-0.5259508676558297,396498323.3030222,5657.795709232622,-28485.0502303755,-0.40646475785353164,-39649.832330302226,-0.5657795709232624,76.39269406392694,0.40646475785353164,0.6875941890094232,28485.0502303755,35040,31536000
14,-36851.181560293524,-0.525844485734782,396403803.2977564,5656.446964865245,-28483.585251847195,-0.4064438534795547,-39640.38032977564,-0.5656446964865245,77.08904109589041,0.4064438534795547,0.680282837832254,28483.585251847195,35040,31536000
15,-36930.18815191412,-0.5269718628983179,397514568.05480033,5672.2969185901875,-28466.38219121634,-0.4061983760162149,-39751.45680548003,-0.5672296918590187,76.71232876712328,0.4061983760162149,0.6835967029426051,28466.38219121634,35040,31536000
16,-36830.12328723355,-0.525543996678561,396921974.5837865,5663.840961526634,-28243.900773798254,-0.4030236982562536,-39692.19745837866,-0.5663840961526635,77.35159817351598,0.4030236982562536,0.679929528952593,28243.900773798254,35040,31536000
17,-36972.17000227235,-0.5275709189821968,400671635.436928,5717.346396074886,-27687.189378010993,-0.39507975710632126,-40067.1635436928,-0.5717346396074885,75.77054794520548,0.39507975710632126,0.6702433435396599,27687.189378010993,35040,31536000
18,-36856.59814850423,-0.5259217772332224,398200896.4613669,5682.090417542336,-27966.123655606818,-0.39905998367018863,-39820.089646136694,-0.5682090417542336,76.60958904109589,0.39905998367018863,0.6716904554647395,27966.123655606818,35040,31536000
19,-36756.997429274576,-0.5245155031432771,397587067.33460355,5673.493355041575,-27751.86951671721,-0.39601400606063547,-39758.706733460356,-0.5673493355041576,76.79442906475641,0.39601400606063547,0.6635841546284014,27751.86951671721,35039,31535100
