episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,length(timesteps),time_elapsed(seconds)
0,-38181.34717893371,-0.5448251595167481,392592321.6650734,5602.059384490202,-37103.462191360115,-0.5294443805844765,-39259.23216650734,-0.5602059384490202,85.03995433789954,0.5294443805844765,0.8235789274149935,37103.462191360115,35040,31536000
1,-35331.2310286642,-0.5041556939021719,396430690.51508373,5656.830629496058,-31019.393005820024,-0.4426283248547378,-39643.06905150838,-0.5656830629496058,75.28538812785388,0.4426283248547378,0.7528267976250026,31019.393005820024,35040,31536000
2,-33209.39891304614,-0.4738784091473479,405297463.62207705,5783.3542183515565,-25889.051463884574,-0.36942139645954014,-40529.7463622077,-0.5783354218351555,72.26598173515981,0.36942139645954014,0.6214695400982272,25889.051463884574,35040,31536000
3,-32937.04555030746,-0.4699920883320129,405867995.83812886,5791.495374402523,-25287.291516802037,-0.36083463922377335,-40586.79958381289,-0.5791495374402524,72.77968036529681,0.36083463922377335,0.6033448808651496,25287.291516802037,35040,31536000
4,-32602.76654843014,-0.4652221254056812,404830685.20776427,5776.69356746239,-24722.464576083843,-0.35277489406512336,-40483.068520776425,-0.577669356746239,71.78082191780823,0.35277489406512336,0.5971828992974628,24722.464576083843,35040,31536000
5,-32616.33428865092,-0.46541572900472206,405991730.1953362,5793.260990230255,-24633.495557768216,-0.3515053589864186,-40599.17301953362,-0.5793260990230255,70.86757990867581,0.3515053589864186,0.6071747173642582,24633.495557768216,35040,31536000
6,-32189.942935209263,-0.4593313775001322,406005096.5829145,5793.451720646611,-23779.376212127077,-0.33931758293560327,-40600.50965829145,-0.5793451720646611,69.9486301369863,0.33931758293560327,0.5893136243471286,23779.376212127077,35040,31536000
7,-32209.548051589027,-0.4596111308731311,408626843.92963266,5830.8624989959,-23556.41171021479,-0.33613601184667224,-40862.68439296327,-0.58308624989959,69.40639269406392,0.33613601184667224,0.58523207806107,23556.41171021479,35040,31536000
8,-32225.73478074062,-0.45984210588956365,408756537.27365756,5832.713146028219,-23575.81583411547,-0.33641289717630524,-40875.65372736576,-0.5832713146028219,69.42351598173516,0.33641289717630524,0.5889514762203741,23575.81583411547,35040,31536000
9,-32092.005325281338,-0.45793386594294144,408448978.95256275,5828.324471355062,-23339.112755306403,-0.33303528475037675,-40844.89789525628,-0.5828324471355063,68.96118721461187,0.33303528475037675,0.5864956299249806,23339.112755306403,35040,31536000
10,-32125.82034167722,-0.45841638615406993,410431321.6504074,5856.611324920196,-23208.508518313698,-0.33117163981612013,-41043.13216504073,-0.5856611324920196,68.4189497716895,0.33117163981612013,0.5875594801209799,23208.508518313698,35040,31536000
11,-32046.508120531606,-0.4572846478386359,406708420.3957684,5803.4877339578825,-23422.17420148636,-0.3342205222814834,-40670.84203957683,-0.5803487733957882,68.69863013698631,0.3342205222814834,0.5961062511484918,23422.17420148636,35040,31536000
12,-31974.23073435219,-0.45625329244224017,411675509.1646939,5874.365142190267,-22780.910552234996,-0.32507007066545374,-41167.55091646939,-0.5874365142190267,67.15182648401826,0.32507007066545374,0.5806255939902879,22780.910552234996,35040,31536000
13,-31817.492017948643,-0.4540167240004087,408691160.2038759,5831.780254050741,-22765.868015509684,-0.32485542259574324,-40869.116020387584,-0.583178025405074,67.23173515981735,0.32485542259574324,0.5830270305242897,22765.868015509684,35040,31536000
14,-31928.60049994596,-0.45560217608370374,409367927.8178981,5841.437326168637,-22920.40821810211,-0.32706061955054383,-40936.792781789816,-0.5841437326168638,66.94634703196347,0.32706061955054383,0.5890228430335188,22920.40821810211,35040,31536000
15,-31891.944856856357,-0.4550791218158727,409753497.69049,5846.93917937343,-22808.539944663706,-0.3254643256944022,-40975.349769049,-0.584693917937343,67.10045662100457,0.3254643256944022,0.5822053865402422,22808.539944663706,35040,31536000
16,-31825.22317800856,-0.45412704306519064,408941238.55906254,5835.3487237309155,-22756.322500110866,-0.32471921375728974,-40894.123855906255,-0.5835348723730915,68.1164383561644,0.32471921375728974,0.5812182470551257,22756.322500110866,35040,31536000
17,-31944.16415486874,-0.45582426020075256,412183686.47168493,5881.616530703267,-22669.959662568985,-0.32348686733117843,-41218.36864716849,-0.5881616530703266,67.23173515981735,0.32348686733117843,0.5815576211149942,22669.959662568985,35040,31536000
18,-31884.053008868188,-0.45496650982974013,410600114.52788067,5859.019899085055,-22708.094564948296,-0.32403102975097453,-41060.011452788065,-0.5859019899085055,66.55821917808218,0.32403102975097453,0.5849776410932391,22708.094564948296,35040,31536000
19,-31794.130705119485,-0.4536963198881173,409136164.8132065,5838.296823727939,-22674.64492891832,-0.3235629574034407,-40913.616481320656,-0.583829682372794,67.03387653757243,0.3235629574034407,0.58328572127955,22674.64492891832,35039,31535100
