episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,length(timesteps),time_elapsed(seconds)
0,-29315.29904606177,-0.418311915611612,426298993.25409883,6083.033579539081,-16000.69876671366,-0.22832047326931593,-42629.89932540989,-0.6083033579539082,93.71575342465754,0.22832047326931593,0.3319226476665094,16000.69876671366,35040,31536000
1,-26945.88350398215,-0.3845017623285124,511186170.2826315,7294.323206087778,-2773.149979701137,-0.039571204048246815,-51118.61702826316,-0.7294323206087779,15.873287671232877,0.039571204048246815,0.16463015202523842,2773.149979701137,35040,31536000
2,-77965.55803504804,-1.1125222322352746,463384462.25950456,6612.221208040875,-109592.66984414562,-1.5638223436664616,-46338.44622595046,-0.6612221208040876,178.48173515981736,1.5638223436664616,1.1840148974281874,109592.66984414562,35040,31536000
3,-29181.682054850735,-0.4164052804630527,448260761.9187046,6396.414981716675,-13537.287917831003,-0.19316906275443782,-44826.076191870474,-0.6396414981716677,65.90753424657534,0.19316906275443782,0.44412748456468915,13537.287917831003,35040,31536000
4,-24770.017476721456,-0.35345344572947285,479724388.6162858,6845.38225765248,-1567.5960918143328,-0.02236866569369767,-47972.43886162857,-0.6845382257652479,32.323059360730596,0.02236866569369767,0.07281981809525705,1567.5960918143328,35040,31536000
5,-25708.69182169378,-0.36684777142827885,439125510.89203155,6266.060372317802,-7504.832554184394,-0.10708950562477731,-43912.55108920317,-0.6266060372317803,68.84132420091325,0.10708950562477731,0.20463963879826189,7504.832554184394,35040,31536000
6,-26364.2213415036,-0.3762017885488527,453802118.6003223,6475.486852173549,-7348.230822974963,-0.1048548918803505,-45380.21186003223,-0.6475486852173549,76.05593607305936,0.1048548918803505,0.19750344770506179,7348.230822974963,35040,31536000
7,-23524.503105196818,-0.33568069499424685,453716355.3418936,6474.263061385468,-1677.3706762042698,-0.023935083849946772,-45371.635534189365,-0.6474263061385469,34.28082191780822,0.023935083849946772,0.06840057498436283,1677.3706762042698,35040,31536000
8,-25160.92175443297,-0.35903141772878094,458374196.1438669,6540.727684701297,-4484.423894479264,-0.06399006698743243,-45837.41961438668,-0.6540727684701295,58.869863013698634,0.06399006698743243,0.1239845306946387,4484.423894479264,35040,31536000
9,-24187.039219356542,-0.3451346920570283,460716854.0741184,6574.156022747123,-2302.39303130125,-0.03285378183934432,-46071.685407411846,-0.6574156022747124,46.00456621004566,0.03285378183934432,0.07545188153035824,2302.39303130125,35040,31536000
10,-23373.77558446935,-0.33352990274642336,460527825.05422467,6571.458690842247,-694.7686635162272,-0.009913936408621964,-46052.78250542247,-0.6571458690842247,20.684931506849317,0.009913936408621964,0.03912397159173844,694.7686635162272,35040,31536000
11,-23200.765466090972,-0.3310611510572342,456255416.1526781,6510.493951950315,-775.9893169141312,-0.011072906919436803,-45625.541615267815,-0.6510493951950316,18.926940639269407,0.011072906919436803,0.043643987235732,775.9893169141312,35040,31536000
12,-22990.632063608486,-0.32806267214053203,447062262.9486032,6379.313112851073,-1275.0378323566429,-0.018194032995956663,-44706.22629486033,-0.6379313112851075,22.391552511415526,0.018194032995956663,0.06401541866135772,1275.0378323566429,35040,31536000
13,-23135.289576370713,-0.3301268489778926,448063429.44986296,6393.5991645243,-1464.236207755122,-0.020893781503355052,-44806.3429449863,-0.6393599164524302,26.51826484018265,0.020893781503355052,0.0728752402566857,1464.236207755122,35040,31536000
14,-23424.507330145538,-0.3342538146424877,441313649.65453064,6297.283813563508,-2717.649694838009,-0.038779247928624555,-44131.36496545307,-0.6297283813563509,32.682648401826484,0.038779247928624555,0.10884625708838333,2717.649694838009,35040,31536000
15,-23814.091352010466,-0.33981294737457857,449723250.0261043,6417.283818865643,-2655.857701410495,-0.03789751286259268,-44972.325002610436,-0.6417283818865644,66.14155251141553,0.03789751286259268,0.07380728666316387,2655.857701410495,35040,31536000
16,-22971.200199044826,-0.3277853909681054,439049805.0688021,6264.980095159847,-2037.4198912094332,-0.02907277242022593,-43904.98050688021,-0.6264980095159847,42.67123287671233,0.02907277242022593,0.07879591816901074,2037.4198912094332,35040,31536000
17,-23286.333209558463,-0.33228215196287764,444633232.25634015,6344.652286762845,-2109.3431934829073,-0.030099075249470707,-44463.32322563402,-0.6344652286762845,42.40296803652968,0.030099075249470707,0.07801191229038065,2109.3431934829073,35040,31536000
18,-23245.407089057477,-0.33169816051737266,438526401.37750506,6257.511435181294,-2638.1740403644408,-0.03764517751661588,-43852.64013775051,-0.6257511435181294,45.78196347031964,0.03764517751661588,0.0927923387548448,2638.1740403644408,35040,31536000
19,-23178.35671891217,-0.3307413915369887,448426943.32620764,6398.786291755246,-1514.0191052035666,-0.02160415389845272,-44842.694332620784,-0.6398786291755248,27.42579908675799,0.02160415389845272,0.07190900132123888,1514.0191052035666,35040,31536000
20,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
