episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,length(timesteps),time_elapsed(seconds)
0,-21938.875117412084,-0.3130547248489167,358602640.47308874,5117.046810403664,-17298.41214077982,-0.24683807278510017,-35860.264047308876,-0.5117046810403664,74.8458904109589,0.24683807278510017,0.42548666428718807,17298.41214077982,35040,31536000
1,-21427.132546441306,-0.3057524621352926,363810754.2450009,5191.363502354465,-16442.48492042172,-0.23462449943524144,-36381.075424500086,-0.5191363502354465,64.56050228310502,0.23462449943524144,0.44669673767136503,16442.48492042172,35040,31536000
2,-18415.481790090267,-0.26277799358005516,368331474.1325521,5255.871491617467,-12276.259915701952,-0.17517494171949133,-36833.14741325521,-0.5255871491617468,64.92579908675799,0.17517494171949133,0.2872379496503256,12276.259915701952,35040,31536000
3,-17910.840409916233,-0.2555770606437819,367125658.6028568,5238.665219789624,-11643.598593126415,-0.16614724019872168,-36712.56586028568,-0.5238665219789623,64.14954337899543,0.16614724019872168,0.26660735921159096,11643.598593126415,35040,31536000
4,-17829.696074018382,-0.2544191791383902,367346725.37199104,5241.819711358319,-11528.037252958144,-0.16449824847257624,-36734.67253719911,-0.5241819711358321,64.47488584474887,0.16449824847257624,0.2621170002931944,11528.037252958144,35040,31536000
5,-17730.828289506022,-0.253008394542038,371819954.20497626,5305.650031463702,-11247.105912508821,-0.16048952500726058,-37181.995420497624,-0.5305650031463702,63.52168949771689,0.16048952500726058,0.25660935964628256,11247.105912508821,35040,31536000
6,-17684.04310158022,-0.25234079768236617,372551692.51378995,5316.091502765267,-11160.334384980628,-0.15925134681764594,-37255.169251379,-0.5316091502765268,62.676940639269404,0.15925134681764594,0.2539743978880802,11160.334384980628,35040,31536000
7,-17561.614750805147,-0.25059381779116935,372546454.42280877,5316.016758316335,-10997.27118697991,-0.15692453177768137,-37254.645442280875,-0.5316016758316335,62.12328767123287,0.15692453177768137,0.2518470095860975,10997.27118697991,35040,31536000
8,-17514.683503865668,-0.24992413675607403,369822245.568107,5277.14391507002,-11025.50315288399,-0.15732738517243136,-36982.2245568107,-0.5277143915070021,62.6027397260274,0.15732738517243136,0.2507445488910345,11025.50315288399,35040,31536000
9,-17330.01169787627,-0.24728897970713856,368363146.89831144,5256.323443183668,-10827.910700557977,-0.15450785817006246,-36836.314689831146,-0.5256323443183668,61.843607305936075,0.15450785817006246,0.24732586254878935,10827.910700557977,35040,31536000
10,-17442.14521196417,-0.24888905838989966,371727630.05055237,5304.332620584366,-10865.272614267142,-0.1550409905003873,-37172.76300505524,-0.5304332620584367,61.8892694063927,0.1550409905003873,0.24785580293390527,10865.272614267142,35040,31536000
11,-17430.234795613655,-0.248719103818688,373289812.6937542,5326.624039579826,-10797.319304359733,-0.1540713371055898,-37328.98126937542,-0.5326624039579826,61.86073059360731,0.1540713371055898,0.24538037143071206,10797.319304359733,35040,31536000
12,-17271.898596691284,-0.24645974024959025,370881404.19992816,5292.257480021806,-10666.484655590775,-0.15220440433206014,-37088.14041999281,-0.5292257480021805,61.55251141552511,0.15220440433206014,0.24292317747285083,10666.484655590775,35040,31536000
13,-17247.33104347578,-0.24610917584868408,370063497.4078181,5280.586435613843,-10660.991477707106,-0.1521260199444507,-37006.34974078181,-0.5280586435613842,61.700913242009136,0.1521260199444507,0.24249490741899168,10660.991477707106,35040,31536000
14,-17355.036987077707,-0.24764607572884856,373979175.6868222,5336.460840279997,-10674.076793209535,-0.1523127396291315,-37397.91756868222,-0.5336460840279997,61.78082191780822,0.1523127396291315,0.24160754495126818,10674.076793209535,35040,31536000
15,-17164.390358493605,-0.244925661508185,368431762.4612243,5257.302546535735,-10604.795062617328,-0.15132413045972215,-36843.176246122435,-0.5257302546535736,61.997716894977174,0.15132413045972215,0.23958961270041193,10604.795062617328,35040,31536000
16,-17269.062064099864,-0.24641926461329713,370961080.02841055,5293.394406798096,-10660.046751186135,-0.15211253925779303,-37096.10800284106,-0.5293394406798096,62.03767123287671,0.15211253925779303,0.24106847172995546,10660.046751186135,35040,31536000
17,-17263.30727122794,-0.24633714713510188,368903111.02005,5264.028410674229,-10720.97266096892,-0.1529819158243282,-36890.311102005,-0.526402841067423,62.328767123287676,0.1529819158243282,0.24217083385334437,10720.97266096892,35040,31536000
18,-17142.696599641895,-0.24461610444694484,367865907.1355599,5249.228126934359,-10594.731895003863,-0.15118053503144782,-36786.59071355599,-0.5249228126934359,62.35730593607306,0.15118053503144782,0.23869563916635658,10594.731895003863,35040,31536000
19,-17207.353624976407,-0.24554572940118735,375668217.5319483,5360.715453237083,-10420.8642489036,-0.14870379076034704,-37566.82175319483,-0.5360715453237084,61.52002054853164,0.14870379076034704,0.2360745453861469,10420.8642489036,35039,31535100
