episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,length(timesteps),time_elapsed(seconds)
0,-91049.78089512311,-1.2992263255582637,1150421021.9390903,16415.825084747292,-19072.816998765316,-0.2721577768088658,-115042.10219390904,-1.6415825084747295,94.67465753424658,0.2721577768088658,0.40386632101713843,19072.816998765316,35040,31536000
1,-128578.86194146544,-1.8347440345528745,1161289528.8361893,16570.912226543798,-165928.58911500496,-2.3677024702483584,-116128.95288361893,-1.6570912226543797,160.48515981735162,2.3677024702483584,1.4430250395895534,165928.58911500496,35040,31536000
2,-146673.52037393715,-2.092944069262802,1026470149.8644403,14647.119718385278,-278753.03653641633,-3.977640361535621,-102647.01498644403,-1.4647119718385277,198.6244292237443,3.977640361535621,2.2591128588093725,278753.03653641633,35040,31536000
3,-102693.84276022021,-1.4653801763730054,1187479641.3574462,16944.629585579998,-54531.47863364701,-0.7781318298180224,-118747.96413574462,-1.6944629585579998,62.66552511415525,0.7781318298180224,1.2812472360324096,54531.47863364701,35040,31536000
4,-92943.51229338345,-1.3262487484786452,1236177470.4840732,17639.518699829812,-920.8080283118402,-0.01313938396563699,-123617.74704840733,-1.7639518699829813,8.784246575342467,0.01313938396563699,0.0760737998538015,920.8080283118402,35040,31536000
5,-94897.43555178538,-1.3541300735129194,1176723854.738877,16791.150895246534,-26572.585785478408,-0.37917502547771703,-117672.38547388768,-1.679115089524653,64.7716894977169,0.37917502547771703,0.6713956286108547,26572.585785478408,35040,31536000
6,-92544.30245098319,-1.3205522610014724,1184109149.2293336,16896.534663660583,-14944.465035132587,-0.21324864490771386,-118410.91492293336,-1.689653466366058,65.85616438356165,0.21324864490771386,0.4137400938100048,14944.465035132587,35040,31536000
7,-92204.11749127095,-1.3156980235626563,1172076029.7615426,16724.829191802834,-17193.661036621095,-0.2453433367097759,-117207.60297615424,-1.6724829191802832,53.647260273972606,0.2453433367097759,0.5645270130302942,17193.661036621095,35040,31536000
8,-92335.9100549007,-1.317578625212624,1153158887.1580825,16454.892796205513,-23395.974072178058,-0.33384666198884216,-115315.88871580827,-1.6454892796205518,68.81278538812785,0.33384666198884216,0.7326101752442661,23395.974072178058,35040,31536000
9,-93206.46117893085,-1.330000872987027,1172254496.127186,16727.375800901627,-21149.49587756758,-0.3017907516776196,-117225.4496127186,-1.6727375800901627,71.44977168949772,0.3017907516776196,0.6315161871575261,21149.49587756758,35040,31536000
10,-91007.56462905905,-1.2986239245014135,1163948038.14267,16608.847576236727,-14845.847073435154,-0.21184142513463405,-116394.803814267,-1.660884757623673,61.050228310502284,0.21184142513463405,0.4736447399819317,14845.847073435154,35040,31536000
11,-91685.24349832487,-1.3082939996907088,1131309909.1102755,16143.120849176306,-27348.001260216846,-0.3902397440099436,-113130.99091102755,-1.6143120849176305,91.67237442922375,0.3902397440099436,0.689733343167552,27348.001260216846,35040,31536000
12,-90939.42584833885,-1.2976516245482141,1153654198.479509,16461.960594741853,-17661.44384950272,-0.25201831977030137,-115365.41984795089,-1.6461960594741851,96.75228310502283,0.25201831977030137,0.4547176408424131,17661.44384950272,35040,31536000
13,-90326.1193746611,-1.2889001052320361,1142024587.582222,16296.01295065956,-18697.101223977807,-0.2667965357302769,-114202.45875822222,-1.6296012950659562,55.359589041095894,0.2667965357302769,0.636117561735943,18697.101223977807,35040,31536000
14,-90203.05557435322,-1.2871440578532136,1191513642.4481118,17002.192386531275,-3358.129562979376,-0.04791851545347283,-119151.36424481115,-1.7002192386531272,23.19634703196347,0.04791851545347283,0.1855224784982869,3358.129562979376,35040,31536000
15,-90011.44151281624,-1.2844098389385878,1164281717.4842122,16613.60898236604,-10761.250806001362,-0.15355666104454,-116428.17174842121,-1.6613608982366042,42.534246575342465,0.15355666104454,0.4263452367684356,10761.250806001362,35040,31536000
16,-89323.88127090255,-1.2745987624272623,1163518234.9510703,16602.714539826917,-8240.054598289043,-0.1175806877609738,-116351.82349510703,-1.6602714539826917,62.956621004566216,0.1175806877609738,0.3035253873444873,8240.054598289043,35040,31536000
17,-92394.48448934536,-1.318414447621937,1122201526.6239407,16013.149637898698,-32917.479970199136,-0.46971289911813835,-112220.15266239409,-1.60131496378987,85.62214611872146,0.46971289911813835,0.7352583177546644,32917.479970199136,35040,31536000
18,-89351.2844430792,-1.2749897894275,1144435506.3048632,16330.415329692683,-14074.485880857883,-0.2008345588021958,-114443.55063048631,-1.633041532969268,76.87214611872146,0.2008345588021958,0.4478127686643751,14074.485880857883,35040,31536000
19,-89375.02709472722,-1.275328582972706,1156955090.6039298,16509.062365923655,-10413.581197730064,-0.14859562211372807,-115695.50906039296,-1.6509062365923652,62.97374429223744,0.14859562211372807,0.36823743400949893,10413.581197730064,35040,31536000
20,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
