episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,length(timesteps),time_elapsed(seconds)
0,-21451.732140190106,-0.30610348373558943,212387618.17874894,3030.645236568906,-22090.643107135733,-0.3152203639716857,-21238.761817874896,-0.3030645236568906,82.76255707762557,0.3152203639716857,0.5605662405142965,22090.643107135733,35040,31536000
1,-19824.559296881565,-0.28288469316326437,217919310.86998096,3109.579207619591,-13922.443926531985,-0.19866501036718015,-21791.931086998098,-0.31095792076195916,66.40981735159818,0.19866501036718015,0.3621844494473831,13922.443926531985,35040,31536000
2,-19785.71719035883,-0.2823304393601431,217253581.63654304,3100.079646640169,-13966.7942704724,-0.19929786344852168,-21725.35816365431,-0.310007964664017,70.25114155251143,0.19929786344852168,0.3497047928107051,13966.7942704724,35040,31536000
3,-19819.111391467413,-0.28280695478692086,216740654.06316876,3092.760474645673,-14254.249346919012,-0.20339967675398135,-21674.06540631688,-0.3092760474645674,73.81849315068493,0.20339967675398135,0.3414133309055004,14254.249346919012,35040,31536000
4,-19609.20387354778,-0.2798116991088439,215025627.61489853,3068.2880652810863,-13929.127209721566,-0.19876037685104975,-21502.562761489855,-0.3068288065281087,71.26712328767123,0.19876037685104975,0.3412265115195274,13929.127209721566,35040,31536000
5,-19565.3893259564,-0.27918649152335046,216994360.67162213,3096.380717346206,-13163.249102338938,-0.18783175088953963,-21699.43606716222,-0.3096380717346207,69.13812785388129,0.18783175088953963,0.32346604280490876,13163.249102338938,35040,31536000
6,-19622.49626388407,-0.2800013736284827,217467568.6606527,3103.1331144499527,-13249.714457340462,-0.18906556017894496,-21746.756866065272,-0.3103133114449953,69.78881278538813,0.18906556017894496,0.3318085858172525,13249.714457340462,35040,31536000
7,-19750.25580753917,-0.2818244264774425,218138516.1717595,3112.7071371541024,-13559.468378628846,-0.19348556476353948,-21813.85161717595,-0.31127071371541026,69.94292237442923,0.19348556476353948,0.3424276323775585,13559.468378628846,35040,31536000
8,-19601.85721752582,-0.2797068666884392,217519631.56970242,3103.876021257169,-13151.539399192556,-0.1876646603766061,-21751.96315697024,-0.31038760212571687,69.26940639269407,0.1876646603766061,0.3285228948734409,13151.539399192556,35040,31536000
9,-19664.425188109773,-0.28059967448786777,217462393.63641077,3103.059269925953,-13418.982661515844,-0.191480916973685,-21746.239363641085,-0.3103059269925954,68.52739726027397,0.191480916973685,0.3382090607374326,13418.982661515844,35040,31536000
10,-19830.375605823447,-0.2829676884392615,220193242.60472476,3142.0268636518945,-13263.529641876357,-0.18926269466147772,-22019.32426047248,-0.3142026863651895,68.28196347031964,0.18926269466147772,0.3389748066426042,13263.529641876357,35040,31536000
11,-19531.20102289874,-0.2786986447331441,217849920.22889453,3108.5890443620797,-12769.828022926584,-0.1822178656239524,-21784.992022889455,-0.310858904436208,67.21461187214612,0.1822178656239524,0.321145001199797,12769.828022926584,35040,31536000
12,-19559.508507368773,-0.2791025757330019,218039364.54545915,3111.292302303926,-12826.224665837348,-0.18302261224082975,-21803.936454545918,-0.3111292302303927,66.05022831050228,0.18302261224082975,0.3306011718477123,12826.224665837348,35040,31536000
13,-19761.663582947447,-0.2819872086607798,220902784.9557711,3152.151611811802,-12775.818845058451,-0.18230335109957835,-22090.27849557711,-0.3152151611811802,65.55365296803653,0.18230335109957835,0.3241016070728149,12775.818845058451,35040,31536000
14,-19508.34860097334,-0.27837255423763324,217595815.92481068,3104.963126780974,-12754.649626450146,-0.18200127891624066,-21759.58159248107,-0.31049631267809746,66.18721461187215,0.18200127891624066,0.32290285914870653,12754.649626450146,35040,31536000
15,-19379.39247405284,-0.2765324268557768,217243290.95230752,3099.9328046847536,-12344.582610519079,-0.17614986601768093,-21724.329095230758,-0.3099932804684754,65.67351598173516,0.17614986601768093,0.3131213412757823,12344.582610519079,35040,31536000
16,-19740.14387613805,-0.28168013521886487,221091626.34566915,3154.8462663480186,-12633.087600851431,-0.18026666097105354,-22109.162634566917,-0.3154846266348019,65.71917808219177,0.18026666097105354,0.32154265438260043,12633.087600851431,35040,31536000
17,-19295.766425304275,-0.2753391327811683,217447341.96992275,3102.8444915799478,-11948.863110240292,-0.17050318365068912,-21744.73419699227,-0.31028444915799475,63.85844748858448,0.17050318365068912,0.3080553212318384,11948.863110240292,35040,31536000
18,-19349.643493511256,-0.2761079265626606,218105206.32994807,3112.2318254844186,-11967.012075060595,-0.1707621586053167,-21810.520632994805,-0.31122318254844183,64.46917808219177,0.1707621586053167,0.3035682269559859,11967.012075060595,35040,31536000
19,-19481.744200967376,-0.27800085905658517,220858393.1986702,3151.6081109430947,-11669.458844268449,-0.16652100294341232,-22085.839319867016,-0.31516081109430943,63.980136419418365,0.16652100294341232,0.2965809822514828,11669.458844268449,35039,31535100
