episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,length(timesteps),time_elapsed(seconds)
0,-35972.59918573583,-0.5133076367827601,426298993.25409883,6083.033579539081,-16000.69876671366,-0.22832047326931593,-42629.89932540989,-0.6083033579539082,93.71575342465754,0.22832047326931593,0.3319226476665094,16000.69876671366,35040,31536000
1,-42267.82993339928,-0.6031368426569532,524422865.73405766,7483.202992780503,-11744.460013379823,-0.16758647279366187,-52442.28657340577,-0.7483202992780503,23.87557077625571,0.16758647279366187,0.5691738566217773,11744.460013379823,35040,31536000
2,-72836.32522887446,-1.0393311248412451,454148331.3723102,6480.427102915385,-155100.8015038047,-2.2131963684903635,-45414.83313723103,-0.6480427102915386,169.69748858447488,2.2131963684903635,1.1687279539670359,155100.8015038047,35040,31536000
3,-58443.20936969625,-0.8339499053895012,436733436.82598245,6231.926895347923,-102752.80643099021,-1.4662215529536275,-43673.34368259826,-0.6231926895347925,155.57077625570776,1.4662215529536275,1.038267511153853,102752.80643099021,35040,31536000
4,-38812.13094899254,-0.5538260694776332,434566674.0876391,6201.0084772779555,-24878.521569678407,-0.35500173472714625,-43456.66740876392,-0.6201008477277956,75.77625570776256,0.35500173472714625,0.6279575277276045,24878.521569678407,35040,31536000
5,-37079.47389592845,-0.5291020818482941,410934593.6002468,5863.792716898499,-25037.51750363975,-0.35727051232362655,-41093.45936002469,-0.58637927168985,85.1541095890411,0.35727051232362655,0.6225306272655167,25037.51750363975,35040,31536000
6,-34323.69939010322,-0.4897788154980482,432560017.17343104,6172.374674278411,-7526.792408383544,-0.1074028597086693,-43256.00171734311,-0.6172374674278412,45.01712328767123,0.1074028597086693,0.25791464402229036,7526.792408383544,35040,31536000
7,-35556.92863350839,-0.5073762647475513,427648690.003802,6102.292950967494,-13933.107532892935,-0.19881717369995625,-42764.86900038021,-0.6102292950967496,69.20662100456622,0.19881717369995625,0.38477971368374997,13933.107532892935,35040,31536000
8,-35882.25647156972,-0.5120184998797049,422152681.9765977,6023.8681788898075,-16883.221293299575,-0.2409135458518775,-42215.26819765978,-0.6023868178889809,87.35159817351598,0.2409135458518775,0.4583475059523577,16883.221293299575,35040,31536000
9,-35093.50777500646,-0.500763524186736,415077428.65803695,5922.908513956007,-15850.802502614686,-0.22618154256014106,-41507.742865803695,-0.5922908513956007,90.82762557077626,0.22618154256014106,0.39313672888909035,15850.802502614686,35040,31536000
10,-36251.42494857141,-0.517286314905414,424867934.048707,6062.61321416534,-17545.31957967353,-0.2503612953720538,-42486.793404870696,-0.6062613214165339,75.94748858447488,0.2503612953720538,0.45947581923632835,17545.31957967353,35040,31536000
11,-34682.34876567787,-0.49489652919060884,414562403.0403762,5915.559404114957,-14360.674150598586,-0.20491829552794788,-41456.24030403762,-0.5915559404114957,72.28310502283105,0.20491829552794788,0.3906756816411101,14360.674150598586,35040,31536000
12,-33761.924412444336,-0.481762620040587,416592644.10544485,5944.529738947558,-10069.904418143888,-0.1436915584780806,-41659.264410544485,-0.5944529738947558,52.2716894977169,0.1436915584780806,0.36935559049926936,10069.904418143888,35040,31536000
13,-33419.123156885384,-0.4768710496130905,416854983.3378023,5948.2731640668135,-8619.99762620087,-0.12300224923231834,-41685.49833378022,-0.5948273164066812,55.86187214611872,0.12300224923231834,0.2990072951727413,8619.99762620087,35040,31536000
14,-34535.64467973821,-0.4928031489688671,407099551.05046177,5809.068936222343,-16012.713403814289,-0.22849191500876553,-40709.95510504619,-0.5809068936222345,68.1107305936073,0.22849191500876553,0.4971087180580249,16012.713403814289,35040,31536000
15,-34429.547620597456,-0.491289206914918,418985102.1988415,5978.668695759725,-12022.65982273737,-0.1715562189317547,-41898.510219884156,-0.5978668695759726,72.73401826484019,0.1715562189317547,0.3867927416206766,12022.65982273737,35040,31536000
16,-34125.75654535397,-0.48695428860379525,406185596.66404426,5796.027349658166,-14647.347182202593,-0.20900894951773108,-40618.55966640442,-0.5796027349658165,82.8310502283105,0.20900894951773108,0.39346536570283114,14647.347182202593,35040,31536000
17,-35405.872985661066,-0.505220790320506,409767790.4160299,5847.143128082618,-18693.154817835293,-0.26674022285723875,-40976.779041603,-0.5847143128082619,110.1027397260274,0.26674022285723875,0.48412957460954426,18693.154817835293,35040,31536000
18,-34709.63417812147,-0.4952858758293589,420906217.874707,6006.081876066024,-12566.671350073791,-0.1793189404976283,-42090.62178747071,-0.6006081876066025,93.86415525114155,0.1793189404976283,0.31555218748590064,12566.671350073791,35040,31536000
19,-34264.42477074213,-0.4889330018656126,421714654.49592763,6017.617786756959,-10543.302734190243,-0.15044667143536306,-42171.465449592775,-0.601761778675696,100.26255707762557,0.15044667143536306,0.22877069599211203,10543.302734190243,35040,31536000
20,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
