episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,length(timesteps),time_elapsed(seconds)
0,-15812.808332199049,-0.22563938830192706,219665077.33410025,3134.4902587628458,-15812.808332199049,-0.22563938830192706,-21966.507733410024,-0.3134490258762846,66.83219178082192,0.22563938830192706,0.4479988342080986,15812.808332199049,35040,31536000
1,-11893.14251059778,-0.16970808376994548,224811908.32776758,3207.9324818459986,-11893.14251059778,-0.16970808376994548,-22481.19083277676,-0.32079324818459987,52.50570776255707,0.16970808376994548,0.378469485000191,11893.14251059778,35040,31536000
2,-9318.33375252377,-0.13296709121751954,225094339.8789296,3211.9626124276483,-9318.33375252377,-0.13296709121751954,-22509.43398789296,-0.32119626124276485,51.42123287671233,0.13296709121751954,0.25434226495762524,9318.33375252377,35040,31536000
3,-9160.188803044466,-0.13071045666444728,226359412.96262124,3230.014454375303,-9160.188803044466,-0.13071045666444728,-22635.941296262128,-0.32300144543753034,49.88013698630137,0.13071045666444728,0.25613764213112716,9160.188803044466,35040,31536000
4,-8791.25548420403,-0.12544599720610775,225825452.84839958,3222.3951605079847,-8791.25548420403,-0.12544599720610775,-22582.54528483996,-0.3222395160507985,50.06849315068494,0.12544599720610775,0.24326243278100781,8791.25548420403,35040,31536000
5,-8591.070673416149,-0.12258947878733088,227088272.4053105,3240.4148459661888,-8591.070673416149,-0.12258947878733088,-22708.82724053105,-0.32404148459661886,49.94292237442922,0.12258947878733088,0.23511216430868354,8591.070673416149,35040,31536000
6,-8564.750059772758,-0.12221389925474825,228229943.58987677,3256.7058160655934,-8564.750059772758,-0.12221389925474825,-22822.99435898768,-0.3256705816065593,50.31392694063926,0.12221389925474825,0.23262703922511857,8564.750059772758,35040,31536000
7,-8469.178303860135,-0.12085014702996769,229079770.53032836,3268.8323420423567,-8469.178303860135,-0.12085014702996769,-22907.97705303284,-0.3268832342042357,49.83447488584475,0.12085014702996769,0.23059886154216921,8469.178303860135,35040,31536000
8,-8388.315557815606,-0.11969628364462907,227457920.0282587,3245.68949812013,-8388.315557815606,-0.11969628364462907,-22745.79200282587,-0.324568949812013,48.94406392694064,0.11969628364462907,0.23365133177572325,8388.315557815606,35040,31536000
9,-8393.915256428823,-0.11977618801981768,227638090.422313,3248.2604226928224,-8393.915256428823,-0.11977618801981768,-22763.809042231303,-0.3248260422692823,49.109589041095894,0.11977618801981768,0.23005405382919092,8393.915256428823,35040,31536000
10,-8147.625454705333,-0.11626177874864917,231016255.62961134,3296.464834897422,-8147.625454705333,-0.11626177874864917,-23101.625562961137,-0.32964648348974224,48.23059360730594,0.11626177874864917,0.22334025245971703,8147.625454705333,35040,31536000
11,-8236.719962525853,-0.11753310448809721,226772351.7757954,3235.9068461158017,-8236.719962525853,-0.11753310448809721,-22677.23517757954,-0.3235906846115802,48.65867579908676,0.11753310448809721,0.22718401801467436,8236.719962525853,35040,31536000
12,-8040.71909988371,-0.11473628852573788,227083551.9799764,3240.34748829875,-8040.71909988371,-0.11473628852573788,-22708.35519799764,-0.324034748829875,47.72260273972603,0.11473628852573788,0.22301399536937244,8040.71909988371,35040,31536000
13,-8180.5165625679865,-0.1167311153334473,229766420.55821472,3278.630430339822,-8180.5165625679865,-0.1167311153334473,-22976.642055821467,-0.3278630430339821,48.33904109589041,0.1167311153334473,0.22437553485461198,8180.5165625679865,35040,31536000
14,-8070.589251016391,-0.11516251785126129,226630356.21818882,3233.8806537983564,-8070.589251016391,-0.11516251785126129,-22663.035621818883,-0.32338806537983567,47.95662100456621,0.11516251785126129,0.222916389005159,8070.589251016391,35040,31536000
15,-8005.902373982728,-0.11423947451459372,226266798.5833672,3228.69290215992,-8005.902373982728,-0.11423947451459372,-22626.679858336724,-0.32286929021599203,48.07648401826484,0.11423947451459372,0.21918095209953095,8005.902373982728,35040,31536000
16,-8172.594356031605,-0.11661807014885281,229935384.89748898,3281.0414511627996,-8172.594356031605,-0.11661807014885281,-22993.5384897489,-0.32810414511627994,48.3162100456621,0.11661807014885281,0.22541754257330793,8172.594356031605,35040,31536000
17,-8049.14191157762,-0.1148564770487674,226398962.2205667,3230.578798809456,-8049.14191157762,-0.1148564770487674,-22639.89622205667,-0.3230578798809456,47.73401826484018,0.1148564770487674,0.22116595555966087,8049.14191157762,35040,31536000
18,-8037.5364233928685,-0.11469087362147358,226499682.97463527,3232.016024181439,-8037.5364233928685,-0.11469087362147358,-22649.96829746353,-0.32320160241814394,47.76255707762557,0.11469087362147358,0.22300915060182727,8037.5364233928685,35040,31536000
19,-7886.43563761307,-0.11253796680289206,229134302.7834205,3269.7037983878035,-7886.43563761307,-0.11253796680289206,-22913.430278342046,-0.3269703798387803,47.621222066839806,0.11253796680289206,0.21831560322613347,7886.43563761307,35039,31535100
