episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),length(timesteps),time_elapsed(seconds)
0,-24694.717216537792,-0.7047579114308731,258582038.7752419,7379.624394270602,-23531.230555551396,-0.671553383434686,-25858.20387752419,-0.7379624394270602,42.83390410958904,35040,31536000
1,-15832.855715364409,-0.4518509051188473,278604816.6571094,7951.050703684628,-3805.229765017879,-0.1085967398692317,-27860.481665710937,-0.7951050703684628,13.558789954337898,35040,31536000
2,-14504.69935215283,-0.4139468993194301,276218053.2721638,7882.935310278647,-1387.5933770892811,-0.039600267610995464,-27621.805327216374,-0.7882935310278646,6.449771689497717,35040,31536000
3,-14515.66632233647,-0.41425988362832394,283551500.08667594,8092.22317598961,-676.1826360053462,-0.019297449657686823,-28355.15000866759,-0.8092223175989609,3.7785388127853885,35040,31536000
4,-14233.466302846107,-0.4062062301040556,282179518.0481292,8053.06843744661,-248.98080087929995,-0.007105616463450341,-28217.951804812914,-0.8053068437446608,1.6409817351598175,35040,31536000
5,-14277.372921263259,-0.40745927286710215,283509819.77184844,8091.033669287912,-203.7638653416755,-0.005815178805413114,-28350.98197718485,-0.8091033669287914,1.404109589041096,35040,31536000
6,-14190.995749763393,-0.4049941709407361,281925354.73338264,8045.8149181901435,-189.4560261885187,-0.005406850062457726,-28192.535473338263,-0.8045814918190144,1.2899543378995433,35040,31536000
7,-13879.045948488912,-0.3960914939637247,276480014.2751556,7890.411366300103,-110.09046946226212,-0.0031418512974389873,-27648.001427515563,-0.7890411366300103,0.8047945205479452,35040,31536000
8,-14208.893928223983,-0.4055049637050223,283033688.27989,8077.445441777682,-114.419028458964,-0.0032653832322763698,-28303.368827989,-0.8077445441777683,0.8504566210045661,35040,31536000
9,-13981.465586689952,-0.3990144288438913,278485191.7441305,7947.636750688655,-114.41199896685436,-0.003265182618917076,-27848.519174413057,-0.7947636750688658,0.9275114155251141,35040,31536000
10,-14136.034233321689,-0.40342563451260527,281296616.2287843,8027.871467716447,-142.40684376494184,-0.004064122253565692,-28129.661622878437,-0.8027871467716449,0.9531963470319635,35040,31536000
11,-14088.555636200977,-0.40207065171806444,280676547.0811095,8010.175430396961,-109.45656429099932,-0.003123760396432629,-28067.654708110957,-0.8010175430396963,0.7990867579908676,35040,31536000
12,-14276.289960827566,-0.4074283664619739,284431311.5979723,8117.331951996925,-109.4487618579054,-0.003123537724255291,-28443.13115979723,-0.8117331951996927,0.776255707762557,35040,31536000
13,-14104.361045093521,-0.4025217193234452,281187982.9237922,8024.771202163019,-89.92379780782146,-0.002566318430588512,-28118.79829237922,-0.8024771202163019,0.6649543378995434,35040,31536000
14,-14140.926686125049,-0.4035652593072217,281098522.22599125,8022.218100056828,-172.00114965097384,-0.004908708608760669,-28109.85222259913,-0.8022218100056829,1.1044520547945205,35040,31536000
15,-13945.491752413805,-0.3979877783223118,277447555.8251578,7918.0238534577,-146.22792231182913,-0.004173171298853571,-27744.755582515772,-0.7918023853457697,1.007420091324201,35040,31536000
16,-14165.6435300946,-0.40427064868991436,281803033.1125571,8042.324004353799,-150.9837489334883,-0.004308896944448867,-28180.30331125571,-0.8042324004353798,1.0730593607305936,35040,31536000
17,-14117.213977703832,-0.4028885267609541,280803908.3663095,8013.81017027139,-154.0371187767128,-0.0043960364947692,-28080.390836630955,-0.8013810170271392,1.053082191780822,35040,31536000
18,-13803.094481163138,-0.39392392925693887,274428850.8470419,7831.873597232931,-163.3038776220849,-0.004660498790584615,-27442.88508470419,-0.7831873597232931,1.0273972602739725,35040,31536000
19,-14352.131069369396,-0.4095927816600855,285308025.80399334,8142.352334588852,-173.45955833946047,-0.004950329861285972,-28530.80258039933,-0.8142352334588849,1.067351598173516,35040,31536000
20,-897.0473568471807,-0.24166146466788274,17761019.27916929,4784.757348914141,-17.9927857774322,-0.004847194444351347,-1776.101927916929,-0.4784757348914141,1.2661637931034482,3712,3340800
